Location,Price,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Brand,Car_Age,Kilometers_Per_Year,Fuel_Efficiency,Engine_Power_Ratio,Price_to_New_Price_Ratio
2,0.5140023920304897,1.3961739709008867,-0.812562427862678,3,1,0,0.7638987293098528,-0.16845366269850082,-0.0014033907004201915,5.0,10.65,2,6,8.36240897761537,21.56,0.07062243502051983,1432.2018779342723
4,-0.3911926263725935,-0.438794712289017,0.3564709698260812,3,0,0,-0.3810692159271476,-0.09416375286726936,0.28812192237434714,5.0,13.999397930936011,0,12,8.517393171418904,16.8,0.07768871075484302,491.66328680392024
4,-0.13989234833566472,0.4786896293059348,0.4545271790735968,1,1,0,1.6394624521381478,-0.6653981564906861,-0.8097757009095529,5.0,9.112011093896173,2,9,8.87615662587297,30.24,0.05929487179487179,942.116939009273
4,1.6496748836175739,0.17286151544095085,0.6077691946896968,1,0,0,-1.367281101530447,1.0848146399796226,1.4551883629372182,5.0,56.44485143849535,4,10,8.881975184248867,15.239999999999998,0.08614043139054611,733.2806969135205
5,1.1563446942077125,-0.438794712289017,0.8365510942824061,1,0,2,-0.009068361598447986,1.0848146399796226,0.26076433087346723,5.0,24.761263837664483,4,12,8.86564105219058,22.01583263598327,0.05277650298301973,1083.4180426280834
4,0.9809754399799495,0.17286151544095085,1.1919249395162765,1,1,0,-1.1748495140956567,1.48742997373826,1.291950343024927,7.0,32.01,4,10,9.305741456739435,16.2,0.07087605974969721,718.3505154639176
2,-0.18126377515573577,0.7845177431709187,0.3321367827011726,1,1,0,1.7837861427142405,-0.092066777931131,-0.1134148183296176,5.0,10.927275665050423,0,8,8.905139063305464,30.96,0.06582109479305741,757.55204258973
4,-0.06330651016775383,1.0903458570359026,-0.8501950538136624,1,1,0,2.4091888018773076,-0.6653981564906861,-0.8097757009095529,5.0,8.665470531580866,2,7,8.18100091560234,34.08,0.05929487179487179,1059.6574030844722
2,0.0012937630261824768,0.17286151544095085,0.7086788943302501,1,1,0,0.4968999017440817,-0.1706022554831956,-0.5083089664298747,5.0,10.517219192204038,4,10,8.955177117887066,24.54,0.05735797399041752,924.1007363623507
4,1.6910491568981345,0.17286151544095085,0.7269014441773335,1,0,0,-0.8525266051423834,1.0324899315752363,1.1789977397575067,5.0,40.51302388662337,3,10,8.968396191198256,17.808,0.07821745216985534,1059.4834915339982
2,1.2226345679782864,0.17286151544095085,-0.4682880380533325,1,0,0,1.0357083465614942,0.8077260884493495,1.4849281122026976,5.0,47.87,4,10,8.101435293822641,27.228,0.09523809523809523,594.0340505535827
4,0.30086027800472787,0.4786896293059348,0.2463301612679255,1,1,2,1.2666262514832418,-0.6653981564906861,-0.3758899017064389,5.0,11.089190225017273,2,9,8.725128345777764,28.38,0.07091346153846154,1140.47281572179
3,1.4917255703535905,0.4786896293059348,0.26100737083631864,3,0,0,-1.1676333295668524,0.7903608168869266,1.3120280072942487,5.0,43.98310476928845,4,9,8.735775243783719,13.53,0.08921875,819.0545026087933
4,-1.3874816453246566,-1.050450940018985,-0.015547834597373507,3,1,0,0.027847907371781104,-0.7964005010641404,-0.6208523280079621,5.0,7.883342615109504,1,14,8.093440450684849,18.5,0.06683375104427736,363.63255283433864
4,-0.9082167485321442,-1.050450940018985,-0.4675360310428635,3,0,0,-0.9583639782315179,0.11086471739342593,0.006824314515247715,5.0,15.50746384013093,6,14,7.765629663292228,14.4,0.06483103879849812,281.7314323631602
3,-0.45368099650618376,-0.438794712289017,0.15711001131488803,3,1,0,-0.3810692159271476,-0.09416375286726936,0.28812192237434714,5.0,12.54114996604923,0,12,8.372783799692144,16.8,0.07768871075484302,519.4962198552203
1,-0.45368099650618376,-0.438794712289017,0.21125035495942043,1,1,0,1.1295187454359539,-0.1706022554831956,-1.1952854917256066,5.0,8.660115770175427,4,12,8.412054873292933,27.695999999999998,0.0431895961670089,752.3086495491532
1,-0.9488445754032696,-0.1329665984240331,0.21125035495942043,3,1,2,0.6099534593620215,-1.3609302859658223,-1.046689918188233,5.0,5.613287668175681,2,11,8.499047735706963,20.92,0.06709999999999999,751.010860159619
2,0.5082711493939162,1.3961739709008867,-0.2939177682071014,3,1,0,-0.21269157692170648,-0.7911589371712466,-0.3704104522832241,5.0,10.57,0,6,8.738628618049091,17.5,0.07397831526271893,1435.789971617786
3,-0.5226423599760958,-1.9679352816139366,2.3881340906151562,1,1,1,-1.343227153101098,1.5089138241760587,-0.031015237374475,7.0,15.367363850433822,5,17,9.642951322078229,15.36,0.0408981555733761,399.01703764415635
4,0.2297370387462725,-0.1329665984240331,0.40166592564576536,1,1,0,0.15052304436146013,-0.1706022554831956,0.11808599026711979,5.0,13.714728502850587,4,11,8.637171794846743,22.812,0.0742299794661191,866.2541148758918
4,0.072578396606522,-0.438794712289017,0.8783157944271298,3,1,0,-0.9270938452733647,0.48119467738880645,0.7065617547152009,5.0,17.29128360967755,5,12,8.895937798824791,14.53,0.0768075639599555,598.4217385809775
4,0.7735591717319481,-0.1329665984240331,0.6077691946896968,1,0,2,-1.732901117656548,1.7535473210193242,1.4065770254880539,7.0,43.97494716053736,4,11,8.786678891308263,13.415999999999999,0.06824925816023739,435.7481074404967
4,0.6787015680343581,-1.050450940018985,-0.3864358934346298,1,0,0,-1.439442946818493,1.7558766886761683,1.3461276484251021,5.0,45.59873756076652,4,14,7.824445930877619,14.879999999999999,0.06653076352853966,386.6124577792731
0,0.11069473674064483,0.17286151544095085,0.24730025767841093,3,1,2,-0.5518522497755239,0.11086471739342593,0.004476354200081493,5.0,12.33,6,10,8.620489578225103,16.09,0.06476846057571965,867.8069748580697
4,-1.3997110445142598,-1.3562790538839689,0.817216810660054,3,1,2,-1.054579771948913,-1.1750483489017347,-1.1610585532015245,5.0,9.390053999455048,2,15,8.628507945362278,14.0,0.060320452403393024,302.0195624183403
2,0.3520877551206532,1.3961739709008867,0.1072394381964733,1,1,0,1.4229769162740091,-0.6653981564906861,-0.3758899017064389,5.0,11.12,2,6,9.029637504397684,29.16,0.07091346153846154,1189.697841726619
4,-0.30345841518326133,1.0903458570359026,0.1592321344948704,3,1,0,-0.05634091213093989,-0.7937786262143368,-0.5609763761476392,5.0,7.394621014825197,4,7,8.913223454833028,18.15,0.06844741235392321,1005.4416561841546
5,1.6910491568981345,-0.1329665984240331,0.8365510942824061,1,0,0,-1.598199006452195,2.0755223732869887,2.202028086894452,5.0,63.639708372669965,3,11,8.95264066606581,14.088,0.08530297957817208,674.466949921367
4,-0.26881035596396297,-0.1329665984240331,0.40166592564576536,1,1,0,0.8865738662995318,-0.7911589371712466,-0.8130509413185113,5.0,7.777822674949234,6,11,8.637171794846743,26.483999999999998,0.06163469557964971,985.4685971032412
4,-1.8455441517867381,-1.6621071677489527,0.9153342221798032,3,1,2,0.316495288523966,-1.3609302859658223,-1.941380509407276,5.0,6.456364101110223,2,16,8.635153989049803,19.7,0.046299999999999994,296.7924314662635
2,-1.615696678034302,0.17286151544095085,-1.1787208222725947,3,1,0,1.687570348996845,-1.3609302859658223,-2.4467045516090904,4.0,1.788461630397906,4,10,7.586194830669808,25.4,0.0375,1311.4231583923759
0,-0.14396244418262807,1.0903458570359026,-1.0243201825689325,1,1,0,1.6683271902533665,-0.7937786262143368,-0.7134969953835009,6.0,7.324182378070309,4,7,8.054704114211537,30.384,0.0642737896494157,1167.9010104406614
2,-0.32955602759371233,0.17286151544095085,-0.3673899480530289,3,1,0,0.027847907371781104,-0.7964005010641404,-0.5345014270162338,5.0,7.12814106134126,1,10,8.174618371856287,18.5,0.06925647451963242,1019.3723633511759
4,0.380725487337962,0.17286151544095085,0.0014082553125171987,3,0,0,-0.9054452916869509,0.8140170151254742,0.906766751781304,5.0,23.64,1,10,8.442124758167392,14.62,0.07499749874937468,573.8874788494078
3,0.532150728637425,0.7845177431709187,0.15925864036988582,3,0,0,-0.9872287163467366,0.48119467738880645,0.7053261061609759,5.0,19.203869053510363,5,8,8.779730517830723,14.28,0.0767686318131257,807.0368505854296
4,-0.45368099650618376,-1.6621071677489527,0.30986253461495916,1,1,2,-0.8380942360847741,0.8014225420522775,0.20078387307122483,5.0,16.54656204624269,1,16,8.195971570723142,17.88,0.056353591160221,393.7422155606887
4,0.6229490391940361,-0.438794712289017,0.5827333227759692,3,1,0,-1.7160633537560037,1.7512162253447714,1.1212560526179292,7.0,18.64,5,12,8.681520484837913,11.25,0.06076466221232368,900.531652360515
4,-0.5661184105526262,0.17286151544095085,0.664035231589878,1,1,0,1.4470308647033574,-1.0051520098130171,-0.9099852196411845,5.0,6.110142107929379,1,10,8.922791623969637,29.279999999999998,0.06339285714285714,965.9186146163221
4,-0.16039001684101659,-0.438794712289017,0.6786595277133135,1,1,2,-0.4412040870005195,1.5139475726697063,0.03946211011978079,6.0,12.657169426753168,4,12,8.751105220658191,19.86,0.042033626901521216,666.1268183847644
2,1.3868233284913465,0.4786896293059348,-1.6844379229142208,1,0,0,-0.3065019757961668,0.7649296870814525,1.274789259427945,5.0,38.139825820747724,4,9,7.324782912342205,20.532,0.08858231707317074,861.3392770695133
4,-0.45368099650618376,0.17286151544095085,0.1592321344948704,1,1,0,1.086221638263126,-0.6653981564906861,-0.8097757009095529,5.0,8.855214367383795,2,10,8.556606193773073,27.479999999999997,0.05929487179487179,735.733741691996
4,-0.741462931845121,0.17286151544095085,0.1854866236221803,1,1,0,-0.14052973163366003,-0.6653981564906861,-0.7772614199757205,5.0,9.078602149561192,2,10,8.575650760987806,21.36,0.06009615384615385,557.2190428285827
4,-0.5661184105526262,-0.1329665984240331,0.4805104708509879,1,1,0,2.4091888018773076,-0.6653981564906861,-0.8097757009095529,5.0,8.396523380376527,2,11,8.694365148113825,34.08,0.05929487179487179,702.8980606179578
4,-0.6424889628172914,0.4786896293059348,0.21125035495942043,3,1,3,0.12406370108917579,-0.7964005010641404,-0.5609763761476392,5.0,7.9540819095482505,1,9,8.699681400989514,18.9,0.06850459482038429,693.8148315238345
4,-0.5254897659635002,0.4786896293059348,-0.23728425101175687,3,1,0,-0.8044187082836861,0.11086471739342593,-0.002581031558869023,5.0,9.985846434966849,6,9,8.37432309038321,15.04,0.06458072590738423,612.517931237374
2,-0.741462931845121,1.0903458570359026,-1.419386550177065,3,1,0,1.6322462676093437,-1.3609302859658223,-1.6025849701251067,5.0,4.707776869184477,4,7,7.76817080696363,25.17,0.0533,1074.5560251831403
4,-1.2719195784481476,-1.050450940018985,-0.5099486956872344,3,1,0,0.47525134815766784,-0.7964005010641404,-0.6544174445338716,5.0,7.756888030079107,1,14,7.734871256491385,20.36,0.06591478696741855,409.08544608289753
1,0.2297370387462725,-1.050450940018985,1.3325128828019803,1,0,0,-1.2253628057972894,0.8077260884493495,0.8687376913695187,5.0,22.301331624985988,4,14,9.071291746558552,15.947999999999999,0.07398496240601503,532.7233458422447
1,-1.1770864894270514,-1.050450940018985,-0.226722436468265,3,1,0,-0.04431393791626534,-1.3609302859658223,-1.046689918188233,5.0,6.218865797051059,2,14,7.940278638902486,18.2,0.06709999999999999,554.6284664376527
3,1.0894047734290542,1.0903458570359026,-1.0263860575358432,1,1,0,-1.131552406922829,1.379063482433449,0.8720393627782852,8.0,19.34,5,7,8.053205714494222,16.416,0.06176347680735479,1307.8510858324717
4,-0.9488445754032696,-1.050450940018985,0.6077691946896968,1,1,0,0.38865713381201245,-0.30676866233597766,-1.0144602343589295,5.0,9.656649702565602,4,14,8.545558493925508,24.0,0.04860614724803431,436.5530623814571
4,1.6369633384692113,0.4786896293059348,0.30974371891758695,3,0,0,-1.598199006452195,0.47769933017057364,1.432972896184329,5.0,66.71687093662054,3,9,8.771128872568136,11.74,0.10356347438752785,613.4884539007018
5,0.519704907640363,-0.744622826154001,0.4667956894377779,1,1,2,-0.6216087002206352,1.0398095641073444,1.213403848759638,5.0,20.74476359986508,3,13,8.517393171418904,18.96,0.07914338919925512,738.9623856740262
4,-1.0572514258365822,0.7845177431709187,1.8553221154702126,1,1,0,1.5913545552794504,-0.31350942321588987,-0.9791388721331008,5.0,8.384318483806409,4,8,10.010142230404668,30.0,0.0494269340974212,457.0914150508418
4,0.8611128979927258,-0.438794712289017,0.48080437005152005,1,0,0,-0.4412040870005195,0.7649296870814525,0.739865410202667,5.0,23.686782500618584,4,12,8.607582191143917,19.86,0.07113821138211382,873.6923218448748
3,-1.3997110445142598,-1.9679352816139366,0.42371956742035277,3,0,2,-0.4772850096445431,-0.09416375286726936,-0.6822253327107549,5.0,11.51127301723805,0,17,8.217946466186687,16.4,0.052104208416833664,246.3654537385344
0,1.9664853826018016,1.7020020847658706,-1.5207576333043051,1,0,0,-0.009068361598447986,0.7360714725956163,1.5358064582682907,5.0,49.14,3,5,8.030995137474976,22.01583263598327,0.09948717948717949,1112.7529507529507
5,0.28698652698484317,0.7845177431709187,0.42371956742035277,1,1,0,1.4758956028185761,-0.6653981564906861,-0.3758899017064389,7.0,11.089190225017273,2,8,8.971575439759016,29.424,0.07091346153846154,1126.6485420923095
3,0.5752096566995222,1.3961739709008867,-1.7514806105611078,1,1,0,0.8937900508283367,-0.31350942321588987,-0.3704104522832241,5.0,11.81,1,6,7.681406599201042,26.52,0.06353868194842408,1362.9195596951736
3,0.9424075499962757,-1.6621071677489527,0.626780892627224,3,0,0,-2.3775469355630947,3.5695963656140086,3.8521645541752108,5.0,39.58979158500519,4,16,8.425845151956931,8.5,0.10403662089055347,561.4558478357568
3,0.47917446107858436,0.4786896293059348,0.25469033470715097,1,1,0,-0.7899863392260768,1.0848146399796226,0.739865410202667,7.0,18.69369844202641,4,9,8.731192842180493,18.119999999999997,0.06424965580541533,791.3393941748224
2,-0.681052446419285,-0.438794712289017,-0.03460534786589492,3,0,0,-0.3449882932831248,-0.7964005010641404,-0.6544174445338716,5.0,8.526148230729437,1,12,8.233724452617325,16.95,0.06591478696741855,625.686987328345
2,0.100873519700817,0.4786896293059348,0.26300010615763325,1,1,0,0.30206291946635705,-0.1706022554831956,0.11920715599675269,5.0,16.65,4,9,8.737220782052189,23.568,0.07426420260095824,637.121921921922
0,0.02262337335101256,0.7845177431709187,-0.2987131721705094,3,0,2,-0.453231061215194,-0.7937786262143368,-0.42296576003695724,5.0,9.740277365387422,0,8,8.447521518166917,16.5,0.07245409015025041,1016.6979469384041
4,1.7504192337372486,0.17286151544095085,0.261376613320155,1,0,2,0.03506409190058601,0.7649296870814525,1.4557086665259324,5.0,57.43020570212327,4,10,8.630700432209832,22.236,0.09539634146341464,787.4309250180532
4,-1.3110463384263087,-1.6621071677489527,1.205776268661483,1,1,0,-0.14052973163366003,-0.30676866233597766,-0.13694138132052008,5.0,11.509378957061859,4,16,8.845840248164748,21.36,0.06979985704074339,266.3844862036479
4,-0.3886619050790231,-2.2737633954789205,2.2085844087535276,3,1,3,-1.439442946818493,0.8124454637922978,0.5964791197180641,8.0,22.024082747524744,5,18,9.455541087816512,12.4,0.06606606606606606,313.2171304966284
1,0.703167678252236,-0.438794712289017,1.1146150119421843,1,1,0,-1.343227153101098,1.5089138241760587,-0.031015237374475,7.0,16.083637679260693,5,12,9.067354906294602,15.36,0.0408981555733761,1119.9133155819734
1,-1.80094465969305,-2.5795915093439046,0.8779381828290436,3,1,0,-0.009068361598447986,-1.1019339098396526,-0.13694138132052008,5.0,8.66872813391788,1,19,8.436211446493969,18.346527196652726,0.08991712707182321,229.88954887195436
4,-0.596055088841985,-0.438794712289017,0.9913068256798707,1,1,0,1.086221638263126,-0.6653981564906861,-0.8097757009095529,5.0,8.70376936459893,2,12,8.97790377375038,27.479999999999997,0.05929487179487179,660.4724641925178
5,-0.3886619050790231,1.0903458570359026,0.5689405469167047,3,1,0,-0.19585381302116228,-0.8069099316803247,-0.3704104522832241,5.0,6.67,4,7,9.210440366976517,17.57,0.07435037720033529,1034.230884557721
2,-0.3105167820121118,0.7845177431709187,0.23513724369372546,3,1,0,-0.09242183477496269,-0.7937786262143368,-0.425763244467756,5.0,8.0960824954092,0,8,8.834773814213882,18.0,0.07237061769616027,912.6475680293255
1,-0.9283493157047203,-0.438794712289017,0.5755602783576103,1,1,0,0.38865713381201245,-0.30676866233597766,-1.0144602343589295,5.0,8.883503552352824,4,12,8.676317198012425,24.0,0.04860614724803431,483.1753569641083
4,-0.8089135631070994,-0.1329665984240331,1.0555572452026611,1,1,0,1.1583834835511726,-0.6653981564906861,-0.8117403207201841,5.0,8.70376936459893,2,11,9.111514017669288,27.84,0.05924679487179487,547.7523358317626
4,-0.7588296355812417,-1.3562790538839689,0.1592321344948704,3,1,0,-0.14052973163366003,-0.09416375286726936,0.30896069201831206,5.0,13.162851113477144,0,15,8.151237216402786,17.8,0.0783567134268537,378.4985454176353
4,0.8943308091219622,-0.744622826154001,0.664035231589878,1,0,2,-0.3979069798276918,0.8077260884493495,1.8207395330988887,5.0,45.56096718104358,4,13,8.660467353369757,20.076,0.10927318295739348,467.6841015101544
5,-1.1770864894270514,-1.3562790538839689,1.0040024474949536,3,1,0,0.47525134815766784,-0.7964005010641404,-0.6544174445338716,5.0,7.945348664696555,1,15,8.764001184658046,20.36,0.06591478696741855,434.1105904295427
4,-0.10982337408358034,0.7845177431709187,-1.4653017549928,3,1,0,0.12406370108917579,-0.7964005010641404,-0.5609763761476392,5.0,7.261308064518115,1,8,7.601402334583733,18.9,0.06850459482038429,1213.9024982387882
1,-1.255554307066874,-1.9679352816139366,0.6407760821791626,3,1,0,-0.3329613190684503,-1.1019339098396526,-0.13694138132052008,5.0,8.598797851196114,1,17,8.375385628774117,17.0,0.08991712707182321,374.3802396229373
3,-0.26881035596396297,0.7845177431709187,-1.2321509172930782,3,1,0,-0.14052973163366003,-0.7937786262143368,-0.425763244467756,5.0,7.738236738400463,0,8,7.770486993761729,17.8,0.07237061769616027,990.5098873447438
4,1.0894047734290542,0.17286151544095085,1.1538119337010597,1,1,0,-1.2951192562424005,2.070259741299619,1.191775582660749,7.0,29.780203589622918,5,10,9.278092474027002,15.6,0.05650570087189805,849.3508086295885
0,2.084819502721431,1.3961739709008867,0.05940615289703731,1,0,0,-0.16939446974887878,0.7649296870814525,1.274789259427945,5.0,45.13055960840715,4,6,8.994937616580104,21.215999999999998,0.08858231707317074,1344.4229481412688
4,-0.16039001684101659,-0.1329665984240331,0.2857723097084337,1,1,0,1.0381137414044288,-0.092066777931131,-0.3394090072696597,5.0,10.996359781299196,4,11,8.553104237855738,27.24,0.05997329773030708,766.7337344071389
4,0.2799866030549478,0.17286151544095085,0.30974371891758695,1,1,0,-0.7899863392260768,1.0848146399796226,0.739865410202667,7.0,18.76278255827518,4,10,8.665785595466064,18.119999999999997,0.06424965580541533,661.7877684951152
4,-0.6745337393366463,0.4786896293059348,-0.598902188903189,1,1,0,1.7837861427142405,-0.092066777931131,-0.1134148183296176,5.0,10.148334489813012,0,9,8.11202803831707,30.96,0.06582109479305741,528.6936497201384
4,-0.9324189366962626,-0.1329665984240331,-0.41782211575317313,1,1,0,0.8865738662995318,-0.7911589371712466,-0.8130509413185113,5.0,7.303495694961562,6,11,8.042757938835589,26.483999999999998,0.06163469557964971,585.6045075717005
4,-0.6909010789593678,-1.050450940018985,0.5689799270846938,1,1,0,-0.5253929065032404,-0.10256567451773417,0.15260620620394166,5.0,13.227429438292724,1,14,8.51742173672634,19.439999999999998,0.07367716008037509,399.8290087028896
4,-0.401372184176986,0.7845177431709187,0.40166592564576536,3,1,0,0.12406370108917579,-1.3609302859658223,-1.046689918188233,5.0,5.737098587292854,2,8,8.955577146281511,18.9,0.06709999999999999,1189.0452806771304
4,-0.9909771508769628,-1.050450940018985,0.4016881564830803,3,1,0,-0.7515000217391187,0.11086471739342593,0.004476354200081493,5.0,11.285684555638367,6,14,8.39607424063417,15.26,0.06476846057571965,359.95512544876516
5,-0.5809882853081627,-0.744622826154001,0.7349197841904687,1,1,2,1.1102755866924752,-0.31350942321588987,-0.33508909005739546,5.0,10.353595237566344,1,13,8.71188661798651,27.599999999999998,0.06446991404011461,562.6306482277793
3,-0.35136307411960077,0.17286151544095085,-0.5906571027792521,3,1,0,0.027847907371781104,-0.7964005010641404,-0.5359647905900369,5.0,7.12814106134126,1,10,8.012680929706839,18.5,0.06921470342522974,1000.0166857891443
5,-0.5369511940398894,1.0903458570359026,-0.47377337160916133,3,1,0,0.34776542148211914,-0.7937786262143368,-1.0502972550936087,7.0,6.45,4,7,8.454040376410969,19.83,0.055926544240400666,938.7891472868216
4,0.4967220722628349,-1.050450940018985,-0.598902188903189,1,0,0,-0.8284726567130348,2.0544187558520166,2.0699439725283346,5.0,41.72615205172206,4,14,7.670361888840676,17.927999999999997,0.08136164475901585,360.0382316916758
5,-0.969715835709911,-1.3562790538839689,0.4878392159886447,3,1,2,-0.3329613190684503,-0.7964005010641404,-0.6208523280079621,5.0,7.945348664696555,1,15,8.38958706681109,17.0,0.06683375104427736,520.9324567958497
0,-1.0989538504098324,-1.050450940018985,0.9730698479355695,3,1,0,-1.054579771948913,-1.3609302859658223,-2.6115175967433206,5.0,8.978923810601428,2,14,8.810544875488201,14.0,0.035,411.45576885706294
4,-0.5514422856985257,0.17286151544095085,0.1854866236221803,3,1,0,-0.16217828522007388,-0.7964005010641404,-0.6544174445338716,5.0,6.41,5,10,8.575650760987806,17.71,0.06591478696741855,932.6895475819033
1,1.5156772522902782,-0.744622826154001,0.7180942088109595,1,0,2,-0.8765805535717321,2.0818259196840634,2.351864835992435,5.0,23.939692028781803,4,13,8.699681400989514,17.688,0.09051119278316071,1536.8217751409459
4,-0.10982337408358034,-0.438794712289017,0.4667956894377779,1,1,2,-0.5735008033619379,1.0848146399796226,0.739865410202667,7.0,18.76278255827518,4,12,8.597420497435067,19.2,0.06424965580541533,469.78746210073325
4,-0.21330914030177828,0.17286151544095085,-0.2023884539237476,1,0,0,0.9467087373729037,0.07926352761432573,0.48933841805967915,5.0,25.138252301227368,1,10,8.294299608857235,26.784,0.07984829329962073,320.1511347551817
3,1.2647746701658327,1.0903458570359026,-0.598902188903189,1,0,0,-1.6896040104837202,1.8215480280728575,1.234843219292862,7.0,27.0,5,7,8.363275817704324,13.632,0.062250453720508164,1092.9437037037037
0,-0.5485292636133746,1.0903458570359026,-0.2711654705294576,3,1,0,-0.7899863392260768,-0.7990245653712766,-0.8427264281637354,5.0,5.13,2,7,8.601008991794828,15.1,0.061036789297658864,1168.3957115009746
4,-1.2287948082888112,0.17286151544095085,-0.8229012773633209,3,1,0,1.687570348996845,-1.3609302859658223,-2.4467045516090904,4.0,2.7814564568546465,4,10,7.844240718141811,25.4,0.0375,1184.9403544958084
3,1.3501389731220408,0.4786896293059348,0.26351627130036,1,0,0,1.0357083465614942,0.8077260884493495,1.4849281122026976,5.0,54.43,4,9,8.737595210384741,27.228,0.09523809523809523,584.4005144221936
4,-0.7243573468952254,-1.050450940018985,0.5901988837116834,3,1,0,-1.1748495140956567,0.48294089406346735,0.5592845850836348,5.0,18.26910518086857,0,14,8.532813415175667,13.5,0.07226236798221233,281.098606043268
4,0.6394520512135715,0.17286151544095085,0.23654133918089523,1,1,0,-1.2975246510853353,1.5089138241760587,-0.06461018253613793,7.0,15.710328900439919,5,10,8.612685172875459,15.588,0.04033680834001604,1084.0759673416571
4,1.3082572735550968,0.17286151544095085,-0.48012336328993577,1,0,0,1.1824374319805215,0.7903608168869266,0.9080676486439461,5.0,32.8035768975147,4,10,8.092851027538384,27.96,0.07560483870967742,934.6297843002247
0,0.03836303610702252,0.7845177431709187,-0.2064604798346903,3,0,0,0.18419857216254767,-0.7937786262143368,-0.747085745337146,5.0,9.51,4,8,8.514439403219617,19.15,0.0633889816360601,1055.8243953732913
3,0.11394972517644635,-1.3562790538839689,1.400811261128621,3,0,0,-1.8243061216880732,1.5126898913140394,1.7868797918286308,5.0,47.01525179687494,4,15,9.051852522433625,10.8,0.08610332398878655,228.23912645115854
3,0.1924354419053745,0.7845177431709187,0.23654133918089523,1,1,0,1.4229769162740091,-0.6653981564906861,-0.3758899017064389,5.0,9.96,2,8,8.83579236650274,29.16,0.07091346153846154,1154.3373493975903
3,-2.284027379255793,-2.5795915093439046,1.0878504452157443,3,1,2,-0.3329613190684503,-1.1019339098396526,-0.13694138132052008,5.0,8.66872813391788,1,19,8.58847537026283,17.0,0.08991712707182321,150.312707916368
5,1.1065126067856494,0.17286151544095085,0.20493135583320043,1,0,2,-0.8140402876554255,1.0324899315752363,0.0921568291409877,5.0,20.234986069390782,3,10,8.589755684217453,18.0,0.050069995333644424,1268.9447826624112
4,0.6229490391940361,1.3961739709008867,-2.079045761614688,1,1,0,0.8697361023989876,0.07926352761432573,0.48702366793780455,5.0,14.44,1,6,7.443858709932396,26.4,0.0797724399494311,1162.4591412742382
5,-1.0802304760339192,-0.744622826154001,-0.0749739038787027,3,1,0,0.12406370108917579,-1.3609302859658223,-1.046689918188233,5.0,5.453717252199173,2,13,8.12442407018466,18.9,0.06709999999999999,688.658730609021
0,-0.7658512311906464,1.0903458570359026,-0.48079792740441907,3,0,0,0.8456821539696385,-1.3609302859658223,-2.4479800997398216,4.0,4.416383694055005,4,7,8.448944940589682,21.9,0.03748,1121.1571147373977
4,0.2297370387462725,0.17286151544095085,-0.13514040326963256,1,1,0,-1.5236317663212136,1.0848146399796226,0.36435743707719903,8.0,15.080914853799095,4,10,8.343077871169383,14.46,0.05507113354749885,787.7797942083832
